0.0900,yes,0.55
0.0900,yes,9.45
0.0900,yes,4.00
0.0800,no,0.10
0.0900,yes,8.00
0.0900,no,2.37
0.0900,no,27.00
0.0900,no,3.63
0.0800,no,0.10
0.0800,no,0.91
0.0900,no,5.09
0.0800,no,4.00
0.0900,no,5.00
0.0900,no,1.00
0.1100,yes,36.28
0.1000,yes,7.09
0.1000,yes,70.60
0.1000,no,100.00
0.1000,no,2.00
0.1000,no,50.00
0.1000,no,51.00
0.1100,no,4.00
0.1100,no,8.59
0.1100,no,100.00
0.1100,no,2.27
0.1000,no,3.31
0.1100,yes,2.00
0.1000,no,26.00
0.1000,yes,4.00
0.1000,yes,4.00
0.1100,yes,27.00
0.1000,yes,0.54
0.1000,yes,26.46
0.1000,yes,2.00
0.1200,yes,4.00
0.1000,yes,100.00
0.1000,yes,34.00
0.0700,no,50.00
0.1000,no,4.00
0.1000,no,2.27
0.0800,no,23.00
0.0900,no,25.00
0.1000,no,100.00
0.1100,no,9.09
0.0700,no,2.89
0.0900,no,2.09
0.1200,yes,7.00
0.1200,yes,3.00
0.1200,yes,71.00
0.1100,yes,4.00
0.1100,yes,10.00
0.1100,yes,3.00
0.1000,no,1.00
0.1000,no,5.00
0.1000,no,1.00
0.1000,no,4.00
0.1000,no,5.00
0.1100,yes,1.00
0.0800,no,1.00
0.1000,yes,40.00
0.0800,no,1.00
0.1100,no,84.00
0.1100,no,100.00
0.1100,no,4.00
0.1100,yes,4.00
0.1100,yes,1.00
0.1100,yes,1.00
0.1100,no,4.00
0.1200,yes,1.00
0.1200,yes,1.04
0.1100,yes,2.00
0.1100,yes,1.00
0.1100,no,1.00
0.1100,no,82.61
